Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,HARDIN,199,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,JASPER,241,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MONTGOMERY,339,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,73.00,1.2
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,NEWTON,351,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,POLK,373,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ROBERTSON,395,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4024.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SABINE,403,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALKER,471,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALLER,473,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,140.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BANDERA,019,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BURNET,053,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,EDWARDS,137,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,LAMPASAS,281,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MASON,319,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,STERLING,431,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,LOWER VALLEY,97,CAMERON,061,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,LOWER VALLEY,97,HIDALGO,215,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,LOWER VALLEY,97,STARR,427,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ARMSTRONG,011,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CARSON,065,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,069,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,68107.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DALLAM,111,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,23186.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,52135.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9154.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HALE,189,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,27601.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HARTLEY,205,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,92475.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,MOORE,341,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,48300.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,56420.00,1.2
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SHERMAN,421,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,BORDEN,033,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HARDEMAN,197,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WHEELER,483,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,015,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BASTROP,021,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,65.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEE,025,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,029,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BURLESON,051,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,055,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COLORADO,089,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COMAL,091,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,161.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,15.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3054.00,1.2
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LEE,287,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WILSON,493,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,013,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,BROOKS,047,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,FRIO,163,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,BAILEY,017,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,26730.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LAMB,279,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,25190.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,TERRY,445,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,MITCHELL,335,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,RUNNELS,399,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,SCURRY,415,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,HUDSPETH,229,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,BRAZORIA,039,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,FORT BEND,157,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,17.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,GALVESTON,167,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,JACKSON,239,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,LIBERTY,291,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,VICTORIA,469,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,JUAB,023,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,MILLARD,027,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,11783.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,SANPETE,039,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,7908.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,SEVIER,041,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3950.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,UTAH,049,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,15230.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,CARBON,007,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,DAGGETT,009,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,013,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3243.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,EMERY,015,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,SAN JUAN,037,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,SUMMIT,043,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,UINTAH,047,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,WASATCH,051,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,333.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,003,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,8099.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,CACHE,005,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14189.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,MORGAN,029,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,555.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,035,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,22.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,TOOELE,045,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,22.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,WEBER,057,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2698.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,SOUTHERN,70,BEAVER,001,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,SOUTHERN,70,GARFIELD,017,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,SOUTHERN,70,IRON,021,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14347.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,SOUTHERN,70,PIUTE,031,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,SOUTHERN,70,WASHINGTON,053,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,35.00,1.7
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,SOUTHERN,70,WAYNE,055,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,001,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,31363.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,003,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1037.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,005,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4841.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,007,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3139.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,009,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,558.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,FRANKLIN,011,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,27354.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,GRAND ISLE,013,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2600.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,LAMOILLE,015,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1194.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,ORANGE,017,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,8090.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,ORLEANS,019,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14989.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,RUTLAND,021,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2949.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,WASHINGTON,023,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3662.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDHAM,025,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1976.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDSOR,027,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1762.00,5.2
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,ALBEMARLE,003,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,232.00,8.8
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,AMELIA,007,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1805.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,AMHERST,009,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,APPOMATTOX,011,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,145.00,8.8
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,BEDFORD,019,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,230.00,8.8
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,BUCKINGHAM,029,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,58.00,8.8
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,CAMPBELL,031,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,700.00,8.8
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,CUMBERLAND,049,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,GOOCHLAND,075,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1030.00,8.8
CENSUS,2022,END OF DEC,,COUNTY,VIRGINIA,51,CENTRAL,50,GREENE,079,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,397.00,8.8
